0.0,0.539,2.1E-4,0.4343598055105348
0.001,0.536,2.1E-4,0.4392220421393841
0.002,0.531,2.0E-4,0.44489465153970825
0.003,0.529,1.9E-4,0.44327390599675853
0.004,0.526,2.0E-4,0.44489465153970825
0.005,0.504,1.5E-4,0.46434359805510533
0.01,0.48,1.0E-4,0.4813614262560778
0.018,0.457,6.0E-5,0.49513776337115073
0.02,0.451,6.0E-5,0.5032414910858996
0.021,0.448,5.0E-5,0.5008103727714749
0.024,0.443,5.0E-5,0.5040518638573744
0.025,0.444,4.0E-5,0.5097244732576985
0.028,0.441,4.0E-5,0.5194489465153971
0.032,0.413,1.0E-5,0.5348460291734197
0.034,0.41,1.0E-5,0.5356564019448946
0.036,0.402,1.0E-5,0.5551053484602917
0.039,0.4,2.6E-4,0.5518638573743923
0.043,0.398,9.6E-4,0.5478119935170178
0.047,0.399,2.0E-5,0.5348460291734197
0.05,0.384,0.0,0.5688816855753647
0.055,0.359,1.0E-5,0.5858995137763371
0.056,0.373,0.0,0.5648298217179902
0.059,0.355,1.0E-5,0.5858995137763371
0.059,0.356,0.0,0.5858995137763371
0.064,0.336,3.0E-5,0.6077795786061588
0.066,0.343,2.0E-5,0.5948136142625607
0.069,0.353,1.0E-5,0.5753646677471637
0.074,0.347,0.0,0.5607779578606159
0.076,0.319,6.0E-5,0.606969205834684
0.078,0.339,2.0E-5,0.5842787682333873
0.079,0.346,1.0E-5,0.5526742301458671
0.079,0.32,3.0E-5,0.5972447325769854
0.08,0.344,1.0E-5,0.5551053484602917
0.08,0.313,2.0E-5,0.6142625607779578
0.086,0.341,1.0E-5,0.5688816855753647
0.087,0.346,0.0,0.5542949756888168
0.089,0.301,1.0E-5,0.6175040518638574
0.091,0.344,0.0,0.5510534846029174
0.092,0.301,0.0,0.6134521880064829
0.095,0.286,1.1E-4,0.63290113452188
0.096,0.272,1.4E-4,0.6474878444084279
0.096,0.273,1.3E-4,0.6474878444084279
0.096,0.3,0.0,0.6166936790923825
0.097,0.272,1.2E-4,0.6482982171799028
0.098,0.271,1.4E-4,0.6458670988654781
0.099,0.269,1.5E-4,0.6474878444084279
0.099,0.27,1.3E-4,0.6474878444084279
0.1,0.269,1.3E-4,0.6474878444084279
0.101,0.276,1.0E-4,0.619935170178282
0.102,0.266,1.0E-5,0.6458670988654781
0.103,0.253,2.8E-4,0.6596434359805511
0.111,0.25,1.7E-4,0.6572123176661264
0.114,0.265,1.6E-4,0.6418152350081038
0.116,0.295,0.0,0.5745542949756888
0.118,0.293,0.0,0.5761750405186385
0.121,0.273,0.0,0.6053484602917342
0.126,0.23,2.8E-4,0.6572123176661264
0.129,0.265,1.0E-5,0.600486223662885
0.129,0.264,2.0E-5,0.6012965964343598
0.131,0.262,2.0E-5,0.5972447325769854
0.131,0.223,2.6E-4,0.6628849270664505
0.132,0.26,1.0E-5,0.5988654781199352
0.133,0.259,1.0E-5,0.5988654781199352
0.138,0.254,2.0E-5,0.606969205834684
0.138,0.231,1.0E-4,0.6361426256077796
0.138,0.253,6.0E-5,0.5907617504051864
0.14,0.265,0.0,0.586709886547812
0.14,0.253,5.0E-5,0.586709886547812
0.141,0.25,5.0E-5,0.6191247974068071
0.141,0.212,5.2E-4,0.6588330632090762
0.141,0.252,1.0E-5,0.606969205834684
0.141,0.246,7.0E-5,0.6150729335494327
0.144,0.251,1.0E-5,0.5915721231766613
0.145,0.236,7.0E-5,0.640194489465154
0.145,0.247,3.0E-5,0.6126418152350082
0.146,0.251,0.0,0.6012965964343598
0.147,0.234,8.0E-5,0.6361426256077796
0.149,0.218,1.0E-4,0.6482982171799028
0.15,0.199,3.4E-4,0.6661264181523501
0.15,0.225,9.0E-5,0.6377633711507293
0.15,0.242,4.0E-5,0.606969205834684
0.153,0.237,4.0E-5,0.5948136142625607
0.154,0.203,2.2E-4,0.6620745542949756
0.154,0.234,5.0E-5,0.5972447325769854
0.154,0.212,1.9E-4,0.6636952998379254
0.156,0.199,3.0E-4,0.6645056726094003
0.156,0.201,2.3E-4,0.6612641815235009
0.156,0.2,2.9E-4,0.6482982171799028
0.157,0.199,2.4E-4,0.6645056726094003
0.158,0.199,1.3E-4,0.6572123176661264
0.159,0.232,8.0E-5,0.6231766612641815
0.159,0.197,1.4E-4,0.6588330632090762
0.16,0.194,4.0E-5,0.660453808752026
0.161,0.192,2.6E-4,0.6645056726094003
0.162,0.249,0.0,0.5680713128038898
0.163,0.226,0.0,0.6029173419773096
0.167,0.177,5.3E-4,0.673419773095624
0.168,0.192,2.0E-4,0.6572123176661264
0.169,0.191,2.1E-4,0.6564019448946515
0.172,0.188,2.3E-4,0.6580226904376013
0.172,0.19,1.5E-4,0.6547811993517018
0.174,0.189,1.0E-5,0.653160453808752
0.176,0.188,1.0E-4,0.646677471636953
0.176,0.185,2.5E-4,0.6564019448946515
0.178,0.182,2.7E-4,0.6555915721231766
0.179,0.225,0.0,0.5948136142625607
0.18,0.187,9.0E-5,0.6499189627228525
0.18,0.188,7.0E-5,0.646677471636953
0.18,0.18,1.6E-4,0.6385737439222042
0.181,0.169,2.7E-4,0.6588330632090762
0.181,0.188,2.0E-5,0.6450567260940032
0.184,0.185,0.0,0.6474878444084279
0.184,0.169,2.3E-4,0.6636952998379254
0.19,0.179,1.9E-4,0.646677471636953
0.192,0.168,4.0E-4,0.6482982171799028
0.192,0.184,2.0E-5,0.6377633711507293
0.193,0.161,3.3E-4,0.6547811993517018
0.193,0.167,1.8E-4,0.646677471636953
0.194,0.169,1.3E-4,0.6458670988654781
0.195,0.163,1.5E-4,0.6645056726094003
0.196,0.183,3.0E-5,0.626418152350081
0.199,0.167,1.3E-4,0.6450567260940032
0.199,0.152,7.0E-4,0.6750405186385737
0.2,0.182,2.0E-5,0.6296596434359806
0.205,0.152,3.5E-4,0.6661264181523501
0.209,0.16,3.0E-4,0.6620745542949756
0.21,0.162,2.6E-4,0.6547811993517018
0.211,0.152,2.0E-5,0.6547811993517018
0.214,0.175,1.0E-5,0.6126418152350082
0.214,0.147,9.0E-5,0.6507293354943274
0.216,0.175,0.0,0.6085899513776337
0.22,0.135,2.5E-4,0.6693679092382496
0.222,0.154,1.0E-5,0.6426256077795786
0.227,0.151,4.0E-5,0.6320907617504052
0.228,0.137,3.0E-5,0.6450567260940032
0.23,0.149,2.0E-5,0.6337115072933549
0.23,0.119,4.6E-4,0.6701782820097245
0.231,0.166,0.0,0.6166936790923825
0.231,0.135,1.8E-4,0.6442463533225283
0.232,0.133,1.9E-4,0.6474878444084279
0.233,0.13,2.3E-4,0.6450567260940032
0.233,0.148,1.0E-5,0.626418152350081
0.234,0.132,2.0E-4,0.6410048622366289
0.234,0.147,0.0,0.6239870340356564
0.235,0.129,1.8E-4,0.6491085899513777
0.236,0.146,0.0,0.6247974068071313
0.238,0.145,0.0,0.6231766612641815
0.238,0.114,4.9E-4,0.6693679092382496
0.238,0.117,3.1E-4,0.6628849270664505
0.239,0.118,1.8E-4,0.6555915721231766
0.241,0.136,3.0E-5,0.6474878444084279
0.242,0.128,1.3E-4,0.6434359805510534
0.242,0.133,1.2E-4,0.63290113452188
0.244,0.125,1.5E-4,0.6393841166936791
0.244,0.126,1.4E-4,0.6426256077795786
0.245,0.134,1.0E-5,0.6345218800648298
0.246,0.128,2.0E-5,0.6353322528363047
0.247,0.115,2.2E-4,0.6539708265802269
0.249,0.131,1.0E-5,0.6191247974068071
0.25,0.112,1.3E-4,0.6434359805510534
0.251,0.125,3.0E-5,0.6304700162074555
0.252,0.131,0.0,0.6110210696920584
0.253,0.13,1.0E-5,0.6442463533225283
0.254,0.106,3.3E-4,0.6580226904376013
0.257,0.102,1.1E-4,0.6491085899513777
0.258,0.124,6.0E-5,0.6207455429497569
0.26,0.124,0.0,0.6183144246353323
0.261,0.099,3.7E-4,0.6555915721231766
0.262,0.123,0.0,0.6134521880064829
0.262,0.121,3.0E-5,0.6158833063209076
0.263,0.121,0.0,0.6150729335494327
0.263,0.113,2.0E-5,0.6361426256077796
0.266,0.105,6.0E-5,0.6458670988654781
0.274,0.102,3.0E-5,0.6337115072933549
0.274,0.115,0.0,0.6247974068071313
0.278,0.085,2.5E-4,0.6572123176661264
0.279,0.091,1.6E-4,0.646677471636953
0.282,0.099,1.0E-5,0.6377633711507293
0.283,0.099,0.0,0.6377633711507293
0.285,0.096,1.0E-5,0.6247974068071313
0.287,0.081,4.5E-4,0.6491085899513777
0.29,0.087,1.0E-5,0.63290113452188
0.29,0.094,0.0,0.6369529983792545
0.297,0.07,2.6E-4,0.6507293354943274
0.3,0.09,0.0,0.6280388978930308
0.306,0.084,0.0,0.6150729335494327
0.308,0.069,2.1E-4,0.6361426256077796
0.31,0.063,2.0E-5,0.6418152350081038
0.313,0.062,3.0E-4,0.6596434359805511
0.314,0.082,1.0E-5,0.6296596434359806
0.315,0.079,1.0E-5,0.6085899513776337
0.32,0.062,2.2E-4,0.6377633711507293
0.328,0.053,2.3E-4,0.6434359805510534
0.329,0.071,0.0,0.6280388978930308
0.331,0.055,8.0E-5,0.6247974068071313
0.332,0.055,6.0E-5,0.6239870340356564
0.335,0.07,0.0,0.6134521880064829
0.337,0.049,1.7E-4,0.6361426256077796
0.338,0.046,1.3E-4,0.6393841166936791
0.343,0.045,1.2E-4,0.6320907617504052
0.345,0.061,5.0E-5,0.6482982171799028
0.347,0.069,1.0E-5,0.5964343598055105
0.347,0.046,6.0E-5,0.6231766612641815
0.349,0.041,3.7E-4,0.6426256077795786
0.35,0.059,4.0E-5,0.6207455429497569
0.353,0.045,2.0E-5,0.626418152350081
0.355,0.044,2.0E-5,0.6256077795786061
0.357,0.063,1.0E-5,0.6021069692058347
0.359,0.038,0.0,0.6272285251215559
0.361,0.036,3.0E-5,0.6288492706645057
0.37,0.034,2.0E-5,0.6280388978930308
0.376,0.033,1.0E-5,0.6150729335494327
0.377,0.028,1.0E-5,0.6247974068071313
0.388,0.023,0.0,0.6166936790923825
0.392,0.022,0.0,0.6158833063209076
0.399,0.018,1.0E-5,0.6061588330632091
0.409,0.017,5.0E-5,0.6150729335494327
0.409,0.016,8.0E-5,0.606969205834684
0.413,0.016,4.0E-5,0.6142625607779578
0.413,0.018,0.0,0.6012965964343598
0.413,0.017,1.0E-5,0.5996758508914101
0.414,0.017,0.0,0.5972447325769854
0.416,0.013,3.0E-5,0.593192868719611
0.419,0.01,2.1E-4,0.6021069692058347
0.42,0.011,0.0,0.5940032414910859
0.423,0.01,5.0E-5,0.5907617504051864
0.423,0.009,3.5E-4,0.5996758508914101
0.424,0.009,3.4E-4,0.5948136142625607
0.425,0.01,1.0E-5,0.5883306320907618
0.427,0.008,9.0E-5,0.5891410048622366
0.431,0.009,4.0E-5,0.5850891410048622
0.432,0.008,3.0E-5,0.5875202593192869
0.433,0.01,0.0,0.5891410048622366
0.434,0.007,2.8E-4,0.5777957860615883
0.434,0.004,9.5E-4,0.5850891410048622
0.437,0.006,5.4E-4,0.5899513776337115
0.438,0.006,5.3E-4,0.5891410048622366
0.442,0.006,2.9E-4,0.580226904376013
0.442,0.008,1.0E-5,0.5810372771474879
0.443,0.005,3.7E-4,0.5842787682333873
0.443,0.004,7.5E-4,0.5737439222042139
0.444,0.004,3.3E-4,0.5794165316045381
0.445,0.005,1.0E-5,0.5794165316045381
0.446,0.002,6.1E-4,0.580226904376013
0.446,0.005,0.0,0.5777957860615883
0.447,0.003,1.0E-5,0.5794165316045381
0.448,0.004,0.0,0.5737439222042139
0.45,0.002,2.0E-5,0.5769854132901134
0.453,0.002,0.0,0.5696920583468396
0.453,0.001,0.00124,0.5737439222042139
0.454,0.0,0.00121,0.5680713128038898
0.454,0.001,4.0E-5,0.5680713128038898
0.455,0.001,3.0E-5,0.5696920583468396
0.459,0.0,6.9E-4,0.5640194489465153